generation,best_gen,best_ever,mean_fitness,greedy_fitness,mean_certainty,t_eval_max,elapsed
7609,-9.119e-05,-5.926e-05,-0.00834219,-9.119e-05,0.96133,40,235.08
7610,-9.119e-05,-5.926e-05,-0.01097107,-9.119e-05,0.96116,40,235.11
7611,-9.119e-05,-5.926e-05,-0.00981642,-9.119e-05,0.96119,40,235.14
7612,-9.119e-05,-5.926e-05,-0.02013919,-9.119e-05,0.96032,40,235.17
7613,-9.119e-05,-5.926e-05,-0.01714673,-9.119e-05,0.96021,40,235.21
7614,-9.119e-05,-5.926e-05,-0.00862723,-9.119e-05,0.96005,40,235.24
7615,-9.119e-05,-5.926e-05,-0.0067705,-9.119e-05,0.96016,40,235.27
7616,-9.119e-05,-5.926e-05,-0.00693545,-9.119e-05,0.95981,40,235.3
7617,-9.119e-05,-5.926e-05,-0.00933983,-9.119e-05,0.95924,40,235.33
7618,-9.119e-05,-5.926e-05,-0.01060555,-9.119e-05,0.95977,40,235.36
7619,-9.119e-05,-5.926e-05,-0.00532011,-9.119e-05,0.9592,40,235.39
7620,-9.119e-05,-5.926e-05,-0.01964588,-9.119e-05,0.95924,40,235.42
7621,-9.119e-05,-5.926e-05,-0.02164211,-9.119e-05,0.95925,40,235.46
7622,-9.119e-05,-5.926e-05,-0.0107059,-9.119e-05,0.95955,40,235.49
7623,-9.119e-05,-5.926e-05,-0.01324037,-9.119e-05,0.95928,40,235.52
7624,-9.119e-05,-5.926e-05,-0.0125668,-9.119e-05,0.95897,40,235.55
7625,-9.119e-05,-5.926e-05,-0.01484233,-9.119e-05,0.95898,40,235.58
7626,-9.119e-05,-5.926e-05,-0.01179379,-9.119e-05,0.95916,40,235.61
7627,-9.119e-05,-5.926e-05,-0.01486379,-9.119e-05,0.95908,40,235.64
7628,-9.119e-05,-5.926e-05,-0.008953,-9.119e-05,0.95858,40,235.67
7629,-9.119e-05,-5.926e-05,-0.01344814,-9.119e-05,0.95814,40,235.7
7630,-9.119e-05,-5.926e-05,-0.01096564,-9.119e-05,0.95732,40,235.73
7631,-9.119e-05,-5.926e-05,-0.01437496,-9.119e-05,0.95688,40,235.77
7632,-9.119e-05,-5.926e-05,-0.01349499,-9.119e-05,0.95691,40,235.8
7633,-9.119e-05,-5.926e-05,-0.03251127,-9.119e-05,0.95644,40,235.83
7634,-9.119e-05,-5.926e-05,-0.00767662,-9.119e-05,0.95655,40,235.86
7635,-9.119e-05,-5.926e-05,-0.01160694,-9.119e-05,0.95681,40,235.89
7636,-9.119e-05,-5.926e-05,-0.01536642,-9.119e-05,0.95738,40,235.92
7637,-9.119e-05,-5.926e-05,-0.01199924,-9.119e-05,0.95751,40,235.95
7638,-9.119e-05,-5.926e-05,-0.0082553,-9.119e-05,0.95817,40,235.98
7639,-9.119e-05,-5.926e-05,-0.00635253,-9.119e-05,0.95823,40,236.02
7640,-9.119e-05,-5.926e-05,-0.01028396,-9.119e-05,0.95845,40,236.05
7641,-9.119e-05,-5.926e-05,-0.01150154,-9.119e-05,0.95804,40,236.08
7642,-9.119e-05,-5.926e-05,-0.00491129,-9.119e-05,0.95791,40,236.11
7643,-9.119e-05,-5.926e-05,-0.01895259,-9.119e-05,0.95836,40,236.14
7644,-9.119e-05,-5.926e-05,-0.01011514,-9.119e-05,0.95862,40,236.17
7645,-9.119e-05,-5.926e-05,-0.01499022,-9.119e-05,0.95865,40,236.2
7646,-9.119e-05,-5.926e-05,-0.01169887,-9.119e-05,0.9589,40,236.23
7647,-9.119e-05,-5.926e-05,-0.0095599,-9.119e-05,0.95938,40,236.27
7648,-9.119e-05,-5.926e-05,-0.01932407,-9.119e-05,0.95942,40,236.3
7649,-9.119e-05,-5.926e-05,-0.00671404,-9.119e-05,0.95993,40,236.33
7650,-9.119e-05,-5.926e-05,-0.01169196,-9.119e-05,0.95998,40,236.36
7651,-9.119e-05,-5.926e-05,-0.00285474,-9.119e-05,0.96008,40,236.39
7652,-9.119e-05,-5.926e-05,-0.01125493,-9.119e-05,0.96023,40,236.42
7653,-9.119e-05,-5.926e-05,-0.01141117,-9.119e-05,0.96069,40,236.45
7654,-9.119e-05,-5.926e-05,-0.01056168,-9.119e-05,0.96048,40,236.48
7655,-9.119e-05,-5.926e-05,-0.01868983,-9.119e-05,0.96065,40,236.51
7656,-9.119e-05,-5.926e-05,-0.01020245,-9.119e-05,0.96059,40,236.55
7657,-9.119e-05,-5.926e-05,-0.00825186,-9.119e-05,0.96074,40,236.58
7658,-9.119e-05,-5.926e-05,-0.00892583,-9.119e-05,0.96066,40,236.61
7659,-9.119e-05,-5.926e-05,-0.01778341,-9.119e-05,0.96035,40,236.64
7660,-9.119e-05,-5.926e-05,-0.01622847,-9.119e-05,0.96042,40,236.67
7661,-9.119e-05,-5.926e-05,-0.00898335,-9.119e-05,0.96135,40,236.7
7662,-9.119e-05,-5.926e-05,-0.01433014,-9.119e-05,0.96165,40,236.73
7663,-9.119e-05,-5.926e-05,-0.00806622,-9.119e-05,0.96228,40,236.76
7664,-9.119e-05,-5.926e-05,-0.01000529,-9.119e-05,0.96208,40,236.79
7665,-9.119e-05,-5.926e-05,-0.02140472,-9.119e-05,0.96179,40,236.83
7666,-9.119e-05,-5.926e-05,-0.02750255,-9.119e-05,0.96161,40,236.86
7667,-9.119e-05,-5.926e-05,-0.01716183,-9.119e-05,0.96107,40,236.89
7668,-9.119e-05,-5.926e-05,-0.01342664,-9.119e-05,0.96112,40,236.92
7669,-9.119e-05,-5.926e-05,-0.01403571,-9.119e-05,0.96121,40,236.95
7670,-9.119e-05,-5.926e-05,-0.01719297,-9.119e-05,0.96112,40,236.98
7671,-9.119e-05,-5.926e-05,-0.01984319,-9.119e-05,0.96124,40,237.01
7672,-9.119e-05,-5.926e-05,-0.00878939,-9.119e-05,0.9609,40,237.04
7673,-9.119e-05,-5.926e-05,-0.01027815,-9.119e-05,0.96138,40,237.07
7674,-9.119e-05,-5.926e-05,-0.01189158,-9.119e-05,0.96098,40,237.11
7675,-9.119e-05,-5.926e-05,-0.01397288,-9.119e-05,0.96115,40,237.14
7676,-9.119e-05,-5.926e-05,-0.02006329,-9.119e-05,0.96095,40,237.17
7677,-9.119e-05,-5.926e-05,-0.0090437,-9.119e-05,0.96146,40,237.2
7678,-9.119e-05,-5.926e-05,-0.00794147,-9.119e-05,0.96227,40,237.23
7679,-9.119e-05,-5.926e-05,-0.02152744,-9.119e-05,0.9619,40,237.26
7680,-9.119e-05,-5.926e-05,-0.01710215,-9.119e-05,0.96198,40,237.29
7681,-9.119e-05,-5.926e-05,-0.01225037,-9.119e-05,0.96245,40,237.32
7682,-9.119e-05,-5.926e-05,-0.01609621,-9.119e-05,0.96286,40,237.35
7683,-9.119e-05,-5.926e-05,-0.00845399,-9.119e-05,0.96273,40,237.39
7684,-9.119e-05,-5.926e-05,-0.01038465,-9.119e-05,0.9629,40,237.42
7685,-9.119e-05,-5.926e-05,-0.03602031,-9.119e-05,0.96293,40,237.45
7686,-9.119e-05,-5.926e-05,-0.01164184,-9.119e-05,0.96311,40,237.48
7687,-9.119e-05,-5.926e-05,-0.01016593,-9.119e-05,0.96317,40,237.51
7688,-9.119e-05,-5.926e-05,-0.01934329,-9.119e-05,0.96401,40,237.54
7689,-9.119e-05,-5.926e-05,-0.00828453,-9.119e-05,0.9639,40,237.57
7690,-9.119e-05,-5.926e-05,-0.00739862,-9.119e-05,0.96346,40,237.6
7691,-9.119e-05,-5.926e-05,-0.02009739,-9.119e-05,0.96328,40,237.63
7692,-9.119e-05,-5.926e-05,-0.00949421,-9.119e-05,0.96314,40,237.66
7693,-9.119e-05,-5.926e-05,-0.01234626,-9.119e-05,0.9629,40,237.69
7694,-9.119e-05,-5.926e-05,-0.01092846,-9.119e-05,0.9621,40,237.73
7695,-9.119e-05,-5.926e-05,-0.00743744,-9.119e-05,0.96117,40,237.76
7696,-9.119e-05,-5.926e-05,-0.0099386,-9.119e-05,0.96062,40,237.79
7697,-9.119e-05,-5.926e-05,-0.00334723,-9.119e-05,0.96039,40,237.82
7698,-9.119e-05,-5.926e-05,-0.01427672,-9.119e-05,0.96053,40,237.85
7699,-9.119e-05,-5.926e-05,-0.0229369,-9.119e-05,0.96055,40,237.88
7700,-9.119e-05,-5.926e-05,-0.02080378,-9.119e-05,0.9607,40,237.91
7701,-9.119e-05,-5.926e-05,-0.01481447,-9.119e-05,0.96102,40,237.94
7702,-9.119e-05,-5.926e-05,-0.02131528,-9.119e-05,0.96112,40,237.97
7703,-9.119e-05,-5.926e-05,-0.01196827,-9.119e-05,0.96123,40,238.01
7704,-9.119e-05,-5.926e-05,-0.01075137,-9.119e-05,0.96154,40,238.04
7705,-9.119e-05,-5.926e-05,-0.00991556,-9.119e-05,0.96196,40,238.07
7706,-9.119e-05,-5.926e-05,-0.0151627,-9.119e-05,0.96191,40,238.1
7707,-9.119e-05,-5.926e-05,-0.01112278,-9.119e-05,0.96187,40,238.13
7708,-9.119e-05,-5.926e-05,-0.01337508,-9.119e-05,0.96229,40,238.16
7709,-9.119e-05,-5.926e-05,-0.01048002,-9.119e-05,0.96246,40,238.19
7710,-9.119e-05,-5.926e-05,-0.02241658,-9.119e-05,0.96262,40,238.22
7711,-9.119e-05,-5.926e-05,-0.00626138,-9.119e-05,0.96295,40,238.25
7712,-9.119e-05,-5.926e-05,-0.01363324,-9.119e-05,0.96283,40,238.28
7713,-9.119e-05,-5.926e-05,-0.00554233,-9.119e-05,0.96218,40,238.31
7714,-9.119e-05,-5.926e-05,-0.03167842,-9.119e-05,0.9616,40,238.35
7715,-9.119e-05,-5.926e-05,-0.01696621,-9.119e-05,0.96118,40,238.38
7716,-9.119e-05,-5.926e-05,-0.01664812,-9.119e-05,0.96078,40,238.41
7717,-9.119e-05,-5.926e-05,-0.0127835,-9.119e-05,0.96104,40,238.44
7718,-9.119e-05,-5.926e-05,-0.01300396,-9.119e-05,0.96075,40,238.47
7719,-9.119e-05,-5.926e-05,-0.01872942,-9.119e-05,0.96038,40,238.5
7720,-9.119e-05,-5.926e-05,-0.01009507,-9.119e-05,0.96069,40,238.53
7721,-9.119e-05,-5.926e-05,-0.00787409,-9.119e-05,0.96128,40,238.56
7722,-9.119e-05,-5.926e-05,-0.01290604,-9.119e-05,0.96148,40,238.59
7723,-9.119e-05,-5.926e-05,-0.01453581,-9.119e-05,0.96119,40,238.62
7724,-9.119e-05,-5.926e-05,-0.00808637,-9.119e-05,0.96082,40,238.65
7725,-9.119e-05,-5.926e-05,-0.00883271,-9.119e-05,0.9605,40,238.69
7726,-9.119e-05,-5.926e-05,-0.01470199,-9.119e-05,0.96052,40,238.72
7727,-9.119e-05,-5.926e-05,-0.01399269,-9.119e-05,0.96088,40,238.75
7728,-9.119e-05,-5.926e-05,-0.01744758,-9.119e-05,0.96087,40,238.78
7729,-9.119e-05,-5.926e-05,-0.01224386,-9.119e-05,0.96102,40,238.81
7730,-9.119e-05,-5.926e-05,-0.02005846,-9.119e-05,0.96052,40,238.84
7731,-9.119e-05,-5.926e-05,-0.01170098,-9.119e-05,0.96081,40,238.87
7732,-9.119e-05,-5.926e-05,-0.01240706,-9.119e-05,0.96126,40,238.9
7733,-9.119e-05,-5.926e-05,-0.00543989,-9.119e-05,0.96207,40,238.93
7734,-9.119e-05,-5.926e-05,-0.01482144,-9.119e-05,0.96221,40,238.96
7735,-9.119e-05,-5.926e-05,-0.01594867,-9.119e-05,0.96177,40,239.0
7736,-9.119e-05,-5.926e-05,-0.00904118,-9.119e-05,0.96275,40,239.03
7737,-9.119e-05,-5.926e-05,-0.02177591,-9.119e-05,0.96303,40,239.06
7738,-9.119e-05,-5.926e-05,-0.0091508,-9.119e-05,0.96322,40,239.09
7739,-9.119e-05,-5.926e-05,-0.01446204,-9.119e-05,0.96354,40,239.12
7740,-9.119e-05,-5.926e-05,-0.00463662,-9.119e-05,0.96357,40,239.15
7741,-9.119e-05,-5.926e-05,-0.00974011,-9.119e-05,0.96449,40,239.18
7742,-9.119e-05,-5.926e-05,-0.00640156,-9.119e-05,0.96417,40,239.21
7743,-9.119e-05,-5.926e-05,-0.01075869,-9.119e-05,0.96371,40,239.24
7744,-9.119e-05,-5.926e-05,-0.01846057,-9.119e-05,0.96378,40,239.28
7745,-9.119e-05,-5.926e-05,-0.01962049,-9.119e-05,0.96372,40,239.31
7746,-9.119e-05,-5.926e-05,-0.0126372,-9.119e-05,0.96348,40,239.34
7747,-9.119e-05,-5.926e-05,-0.00528228,-9.119e-05,0.96387,40,239.37
7748,-9.119e-05,-5.926e-05,-0.01653738,-9.119e-05,0.96355,40,239.4
7749,-9.119e-05,-5.926e-05,-0.01180506,-9.119e-05,0.96304,40,239.43
7750,-9.119e-05,-5.926e-05,-0.01585234,-9.119e-05,0.96297,40,239.46
7751,-9.119e-05,-5.926e-05,-0.01247077,-9.119e-05,0.96331,40,239.49
7752,-9.119e-05,-5.926e-05,-0.02325144,-9.119e-05,0.96373,40,239.52
7753,-9.119e-05,-5.926e-05,-0.01718971,-9.119e-05,0.96263,40,239.56
7754,-9.119e-05,-5.926e-05,-0.00976679,-9.119e-05,0.96266,40,239.59
7755,-9.119e-05,-5.926e-05,-0.01569132,-9.119e-05,0.96254,40,239.62
7756,-9.119e-05,-5.926e-05,-0.02833564,-9.119e-05,0.96252,40,239.65
7757,-9.119e-05,-5.926e-05,-0.01452672,-9.119e-05,0.96286,40,239.68
7758,-9.119e-05,-5.926e-05,-0.02005885,-9.119e-05,0.96235,40,239.71
7759,-9.119e-05,-5.926e-05,-0.01107617,-9.119e-05,0.96218,40,239.74
7760,-9.119e-05,-5.926e-05,-0.01474253,-9.119e-05,0.96235,40,239.77
7761,-9.119e-05,-5.926e-05,-0.01590627,-9.119e-05,0.96247,40,239.8
7762,-9.119e-05,-5.926e-05,-0.00847925,-9.119e-05,0.96295,40,239.84
7763,-9.119e-05,-5.926e-05,-0.01449085,-9.119e-05,0.9631,40,239.87
7764,-9.119e-05,-5.926e-05,-0.01378513,-9.119e-05,0.96274,40,239.9
7765,-9.119e-05,-5.926e-05,-0.0109529,-9.119e-05,0.96354,40,239.93
7766,-9.119e-05,-5.926e-05,-0.02224542,-9.119e-05,0.9634,40,239.96
7767,-9.119e-05,-5.926e-05,-0.01006334,-9.119e-05,0.96369,40,239.99
7768,-9.119e-05,-5.926e-05,-0.0096768,-9.119e-05,0.9643,40,240.02
7769,-9.119e-05,-5.926e-05,-0.01259224,-9.119e-05,0.9641,40,240.05
7770,-9.119e-05,-5.926e-05,-0.01354069,-9.119e-05,0.96398,40,240.08
7771,-9.119e-05,-5.926e-05,-0.00711989,-9.119e-05,0.96319,40,240.11
7772,-9.119e-05,-5.926e-05,-0.02624549,-9.119e-05,0.96279,40,240.14
7773,-9.119e-05,-5.926e-05,-0.00858683,-9.119e-05,0.96254,40,240.18
7774,-9.119e-05,-5.926e-05,-0.02004858,-9.119e-05,0.96206,40,240.21
7775,-9.119e-05,-5.926e-05,-0.00793587,-9.119e-05,0.96176,40,240.24
7776,-9.119e-05,-5.926e-05,-0.01204144,-9.119e-05,0.96118,40,240.27
7777,-9.119e-05,-5.926e-05,-0.01518659,-9.119e-05,0.96195,40,240.3
7778,-9.119e-05,-5.926e-05,-0.00803327,-9.119e-05,0.96195,40,240.33
7779,-9.119e-05,-5.926e-05,-0.0260981,-9.119e-05,0.96221,40,240.36
7780,-9.119e-05,-5.926e-05,-0.00802158,-9.119e-05,0.9625,40,240.39
7781,-9.119e-05,-5.926e-05,-0.01680078,-9.119e-05,0.96285,40,240.43
7782,-9.119e-05,-5.926e-05,-0.0108315,-9.119e-05,0.96256,40,240.46
7783,-9.119e-05,-5.926e-05,-0.02141393,-9.119e-05,0.96216,40,240.49
7784,-9.119e-05,-5.926e-05,-0.01093194,-9.119e-05,0.96177,40,240.52
7785,-9.119e-05,-5.926e-05,-0.0102752,-9.119e-05,0.96151,40,240.55
7786,-9.119e-05,-5.926e-05,-0.00586708,-9.119e-05,0.962,40,240.58
7787,-9.119e-05,-5.926e-05,-0.02241324,-9.119e-05,0.96187,40,240.62
7788,-9.119e-05,-5.926e-05,-0.01494266,-9.119e-05,0.96158,40,240.65
7789,-9.119e-05,-5.926e-05,-0.00801616,-9.119e-05,0.96147,40,240.68
7790,-9.119e-05,-5.926e-05,-0.00861038,-9.119e-05,0.96073,40,240.71
7791,-9.119e-05,-5.926e-05,-0.01848186,-9.119e-05,0.96128,40,240.74
7792,-9.119e-05,-5.926e-05,-0.02364398,-9.119e-05,0.96093,40,240.77
7793,-9.119e-05,-5.926e-05,-0.01498806,-9.119e-05,0.96195,40,240.8
7794,-9.119e-05,-5.926e-05,-0.01622208,-9.119e-05,0.96174,40,240.84
7795,-9.119e-05,-5.926e-05,-0.01221738,-9.119e-05,0.96189,40,240.87
7796,-9.119e-05,-5.926e-05,-0.01212222,-9.119e-05,0.96232,40,240.9
7797,-9.119e-05,-5.926e-05,-0.01650469,-9.119e-05,0.96195,40,240.93
7798,-9.119e-05,-5.926e-05,-0.01333911,-9.119e-05,0.96187,40,240.96
7799,-9.119e-05,-5.926e-05,-0.00615801,-9.119e-05,0.96272,40,240.99
7800,-9.119e-05,-5.926e-05,-0.01158101,-9.119e-05,0.96234,40,241.03
7801,-9.119e-05,-5.926e-05,-0.01050181,-9.119e-05,0.96236,40,241.06
7802,-9.119e-05,-5.926e-05,-0.01587684,-9.119e-05,0.96236,40,241.09
7803,-9.119e-05,-5.926e-05,-0.01061782,-9.119e-05,0.9624,40,241.12
7804,-9.119e-05,-5.926e-05,-0.01802307,-9.119e-05,0.96216,40,241.15
7805,-9.119e-05,-5.926e-05,-0.0132423,-9.119e-05,0.96236,40,241.18
7806,-9.119e-05,-5.926e-05,-0.01232644,-9.119e-05,0.96322,40,241.22
7807,-9.119e-05,-5.926e-05,-0.01797952,-9.119e-05,0.96324,40,241.25
7808,-9.119e-05,-5.926e-05,-0.0099294,-9.119e-05,0.96289,40,241.28
7809,-9.119e-05,-5.926e-05,-0.01946248,-9.119e-05,0.96264,40,241.31
7810,-9.119e-05,-5.926e-05,-0.0083476,-9.119e-05,0.9623,40,241.34
7811,-9.119e-05,-5.926e-05,-0.0082282,-9.119e-05,0.96256,40,241.37
7812,-9.119e-05,-5.926e-05,-0.00859142,-9.119e-05,0.96214,40,241.4
7813,-9.119e-05,-5.926e-05,-0.01370433,-9.119e-05,0.9616,40,241.43
7814,-9.119e-05,-5.926e-05,-0.00954444,-9.119e-05,0.96251,40,241.46
7815,-9.119e-05,-5.926e-05,-0.01431393,-9.119e-05,0.96239,40,241.5
7816,-9.119e-05,-5.926e-05,-0.01214025,-9.119e-05,0.96359,40,241.53
7817,-9.119e-05,-5.926e-05,-0.02109375,-9.119e-05,0.96331,40,241.56
7818,-9.119e-05,-5.926e-05,-0.02077617,-9.119e-05,0.96361,40,241.59
7819,-9.119e-05,-5.926e-05,-0.00933865,-9.119e-05,0.9636,40,241.62
7820,-9.119e-05,-5.926e-05,-0.020244,-9.119e-05,0.96363,40,241.65
7821,-9.119e-05,-5.926e-05,-0.01772602,-9.119e-05,0.96289,40,241.68
7822,-9.119e-05,-5.926e-05,-0.01517765,-9.119e-05,0.96249,40,241.71
7823,-9.119e-05,-5.926e-05,-0.00901266,-9.119e-05,0.96308,40,241.74
7824,-9.119e-05,-5.926e-05,-0.00847208,-9.119e-05,0.96292,40,241.77
7825,-9.119e-05,-5.926e-05,-0.00768833,-9.119e-05,0.96378,40,241.81
7826,-9.119e-05,-5.926e-05,-0.0144987,-9.119e-05,0.96431,40,241.84
7827,-9.119e-05,-5.926e-05,-0.01040437,-9.119e-05,0.96416,40,241.87
7828,-9.119e-05,-5.926e-05,-0.01394909,-9.119e-05,0.9639,40,241.9
7829,-9.119e-05,-5.926e-05,-0.01533969,-9.119e-05,0.96446,40,241.93
7830,-9.119e-05,-5.926e-05,-0.01384397,-9.119e-05,0.96439,40,241.96
7831,-9.119e-05,-5.926e-05,-0.01291525,-9.119e-05,0.96401,40,241.99
7832,-9.119e-05,-5.926e-05,-0.01387281,-9.119e-05,0.96432,40,242.02
7833,-9.119e-05,-5.926e-05,-0.01610224,-9.119e-05,0.96424,40,242.05
7834,-9.119e-05,-5.926e-05,-0.01011283,-9.119e-05,0.96404,40,242.08
7835,-9.119e-05,-5.926e-05,-0.01303247,-9.119e-05,0.96364,40,242.12
7836,-9.119e-05,-5.926e-05,-0.01753759,-9.119e-05,0.96424,40,242.15
7837,-9.119e-05,-5.926e-05,-0.00607943,-9.119e-05,0.96419,40,242.18
7838,-9.119e-05,-5.926e-05,-0.00935183,-9.119e-05,0.96417,40,242.21
7839,-9.119e-05,-5.926e-05,-0.00644588,-9.119e-05,0.96319,40,242.24
7840,-9.119e-05,-5.926e-05,-0.01011235,-9.119e-05,0.96308,40,242.27
7841,-9.119e-05,-5.926e-05,-0.01590908,-9.119e-05,0.9632,40,242.3
7842,-9.119e-05,-5.926e-05,-0.01102012,-9.119e-05,0.9632,40,242.33
7843,-9.119e-05,-5.926e-05,-0.01163316,-9.119e-05,0.96317,40,242.36
7844,-9.119e-05,-5.926e-05,-0.01482769,-9.119e-05,0.9637,40,242.39
7845,-9.119e-05,-5.926e-05,-0.00837736,-9.119e-05,0.9633,40,242.42
7846,-9.119e-05,-5.926e-05,-0.0130389,-9.119e-05,0.96383,40,242.46
7847,-9.119e-05,-5.926e-05,-0.01618422,-9.119e-05,0.96432,40,242.49
7848,-9.119e-05,-5.926e-05,-0.01001757,-9.119e-05,0.9645,40,242.52
7849,-9.119e-05,-5.926e-05,-0.00384878,-9.119e-05,0.96513,40,242.55
7850,-9.119e-05,-5.926e-05,-0.01151167,-9.119e-05,0.96488,40,242.58
7851,-9.119e-05,-5.926e-05,-0.02018146,-9.119e-05,0.96475,40,242.61
7852,-9.119e-05,-5.926e-05,-0.01706902,-9.119e-05,0.96397,40,242.64
7853,-9.119e-05,-5.926e-05,-0.01217375,-9.119e-05,0.96439,40,242.67
7854,-9.119e-05,-5.926e-05,-0.0166158,-9.119e-05,0.96423,40,242.7
7855,-9.119e-05,-5.926e-05,-0.01090747,-9.119e-05,0.96378,40,242.74
7856,-9.119e-05,-5.926e-05,-0.00953674,-9.119e-05,0.96374,40,242.77
7857,-9.119e-05,-5.926e-05,-0.00871331,-9.119e-05,0.96376,40,242.8
7858,-9.119e-05,-5.926e-05,-0.01000398,-9.119e-05,0.96397,40,242.83
7859,-9.119e-05,-5.926e-05,-0.00538762,-9.119e-05,0.9639,40,242.86
7860,-9.119e-05,-5.926e-05,-0.01669986,-9.119e-05,0.96416,40,242.89
7861,-9.119e-05,-5.926e-05,-0.00971436,-9.119e-05,0.96384,40,242.92
7862,-9.119e-05,-5.926e-05,-0.01721742,-9.119e-05,0.96478,40,242.95
7863,-9.119e-05,-5.926e-05,-0.01778853,-9.119e-05,0.96565,40,242.98
7864,-9.119e-05,-5.926e-05,-0.01832367,-9.119e-05,0.96561,40,243.02
7865,-9.119e-05,-5.926e-05,-0.01521222,-9.119e-05,0.9653,40,243.05
7866,-9.119e-05,-5.926e-05,-0.01144249,-9.119e-05,0.96551,40,243.08
7867,-9.119e-05,-5.926e-05,-0.01274532,-9.119e-05,0.96557,40,243.11
7868,-9.119e-05,-5.926e-05,-0.01438496,-9.119e-05,0.96519,40,243.14
7869,-9.119e-05,-5.926e-05,-0.01283705,-9.119e-05,0.96539,40,243.17
7870,-9.119e-05,-5.926e-05,-0.02073401,-9.119e-05,0.96554,40,243.2
7871,-9.119e-05,-5.926e-05,-0.01149947,-9.119e-05,0.96506,40,243.23
7872,-9.119e-05,-5.926e-05,-0.00307083,-9.119e-05,0.96576,40,243.26
7873,-9.119e-05,-5.926e-05,-0.00461023,-9.119e-05,0.96582,40,243.3
7874,-9.119e-05,-5.926e-05,-0.01499865,-9.119e-05,0.96606,40,243.33
7875,-9.119e-05,-5.926e-05,-0.01059033,-9.119e-05,0.96571,40,243.36
7876,-9.119e-05,-5.926e-05,-0.01030424,-9.119e-05,0.96592,40,243.39
7877,-9.119e-05,-5.926e-05,-0.01781768,-9.119e-05,0.96591,40,243.42
7878,-9.119e-05,-5.926e-05,-0.00586971,-9.119e-05,0.96641,40,243.45
7879,-9.119e-05,-5.926e-05,-0.00618582,-9.119e-05,0.96696,40,243.48
7880,-9.119e-05,-5.926e-05,-0.00832531,-9.119e-05,0.96701,40,243.51
7881,-9.119e-05,-5.926e-05,-0.01605785,-9.119e-05,0.96681,40,243.54
7882,-9.119e-05,-5.926e-05,-0.01214877,-9.119e-05,0.96656,40,243.57
7883,-9.119e-05,-5.926e-05,-0.01442397,-9.119e-05,0.96647,40,243.61
7884,-9.119e-05,-5.926e-05,-0.01556168,-9.119e-05,0.9667,40,243.64
7885,-9.119e-05,-5.926e-05,-0.01512584,-9.119e-05,0.96695,40,243.67
7886,-9.119e-05,-5.926e-05,-0.0122187,-9.119e-05,0.96691,40,243.7
7887,-9.119e-05,-5.926e-05,-0.00748904,-9.119e-05,0.96761,40,243.73
7888,-9.119e-05,-5.926e-05,-0.01298399,-9.119e-05,0.96827,40,243.76
7889,-9.119e-05,-5.926e-05,-0.01569144,-9.119e-05,0.96897,40,243.79
7890,-9.119e-05,-5.926e-05,-0.00871631,-9.119e-05,0.96837,40,243.82
7891,-9.119e-05,-5.926e-05,-0.01411588,-9.119e-05,0.96919,40,243.85
7892,-9.119e-05,-5.926e-05,-0.01483119,-9.119e-05,0.9693,40,243.88
7893,-9.119e-05,-5.926e-05,-0.00249833,-9.119e-05,0.96865,40,243.91
7894,-9.119e-05,-5.926e-05,-0.01353507,-9.119e-05,0.96806,40,243.95
7895,-9.119e-05,-5.926e-05,-0.01324925,-9.119e-05,0.96899,40,243.98
7896,-9.119e-05,-5.926e-05,-0.01609547,-9.119e-05,0.96863,40,244.01
7897,-9.119e-05,-5.926e-05,-0.01025665,-9.119e-05,0.96938,40,244.04
7898,-9.119e-05,-5.926e-05,-0.01407497,-9.119e-05,0.9693,40,244.07
7899,-9.119e-05,-5.926e-05,-0.01735286,-9.119e-05,0.96912,40,244.1
7900,-9.119e-05,-5.926e-05,-0.02077558,-9.119e-05,0.96893,40,244.13
7901,-9.119e-05,-5.926e-05,-0.01569407,-9.119e-05,0.96909,40,244.16
7902,-9.119e-05,-5.926e-05,-0.01204869,-9.119e-05,0.96833,40,244.19
7903,-9.119e-05,-5.926e-05,-0.014178,-9.119e-05,0.96893,40,244.22
7904,-9.119e-05,-5.926e-05,-0.01727987,-9.119e-05,0.96913,40,244.26
7905,-9.119e-05,-5.926e-05,-0.00467351,-9.119e-05,0.96861,40,244.29
7906,-9.119e-05,-5.926e-05,-0.00858231,-9.119e-05,0.96819,40,244.32
7907,-9.119e-05,-5.926e-05,-0.00571844,-9.119e-05,0.96805,40,244.35
7908,-9.119e-05,-5.926e-05,-0.01504913,-9.119e-05,0.96782,40,244.38
7909,-9.119e-05,-5.926e-05,-0.02139571,-9.119e-05,0.96714,40,244.41
7910,-9.119e-05,-5.926e-05,-0.02485376,-9.119e-05,0.96697,40,244.44
7911,-9.119e-05,-5.926e-05,-0.01329645,-9.119e-05,0.96681,40,244.47
7912,-9.119e-05,-5.926e-05,-0.01444842,-9.119e-05,0.9669,40,244.5
7913,-9.119e-05,-5.926e-05,-0.02085248,-9.119e-05,0.96734,40,244.53
7914,-9.119e-05,-5.926e-05,-0.00585401,-9.119e-05,0.96772,40,244.56
7915,-9.119e-05,-5.926e-05,-0.01122542,-9.119e-05,0.96783,40,244.6
7916,-9.119e-05,-5.926e-05,-0.02382358,-9.119e-05,0.96742,40,244.63
7917,-9.119e-05,-5.926e-05,-0.01089812,-9.119e-05,0.96745,40,244.66
7918,-9.119e-05,-5.926e-05,-0.02275358,-9.119e-05,0.96686,40,244.69
