seed,gen,best_fitness,mean_fitness,best_expr,node_count,total_info,monotonicity,mean_rate,parsimony
0,2520,-0.00034323,-1000000.02552106,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2530,-0.00034323,-2000000.02473112,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2540,-0.00034323,-1000000.02451657,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2550,-0.00034323,-1000000.02539657,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2560,-0.00034323,-1000000.0254554,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2570,-0.00034323,-2000000.02605718,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2580,-0.00034323,-0.02484624,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2590,-0.00034323,-0.02640182,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2600,-0.00034323,-0.0242733,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2610,-0.00034323,-1000000.02474895,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2620,-0.00034323,-1000000.0257099,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2630,-0.00034323,-5000000.02544856,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2640,-0.00034323,-1000000.02575852,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2650,-0.00034323,-1000000.026817,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2660,-0.00034323,-0.02443368,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2670,-0.00034323,-0.02556776,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2680,-0.00034323,-0.02636473,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2690,-0.00034323,-2000000.02459635,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2700,-0.00034323,-1000000.02511584,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2710,-0.00034323,-2000000.02454414,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2720,-0.00034323,-2000000.02522948,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2730,-0.00034323,-1000000.02364303,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2740,-0.00034323,-1000000.02534774,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2750,-0.00034323,-1000000.02515137,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2760,-0.00034323,-1000000.02560273,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
